supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Morrisons,2.0,8.0,l,Bacardi Carta Blanca And Cola Mixed Drink,20240411,drinks,False
Morrisons,8.5,11.3,l,Carta Roja Pura Jumilla Organic Wine,20240411,drinks,False
Morrisons,4.99,2.83,l,John Smith's 4 Extra Smooth,20240411,drinks,False
Morrisons,11.0,14.63,l,Morrisons The Best Valpolicella Ripasso,20240411,drinks,True
Morrisons,2.0,4.0,l,Stowford Press Low Alcohol Apple Cider Bottle,20240411,drinks,False
Morrisons,2.0,4.0,l,Well's Banana Bread Beer Bottle,20240411,drinks,False
Morrisons,2.5,5.0,l,Brakspear Oxford Gold Beer Bottle,20240411,drinks,False
Morrisons,2.75,5.5,l,Dartmoor Jail Ale 4.8%,20240411,drinks,False
Morrisons,12.0,17.14,l,Gordon's Alcohol Free Gin,20240411,drinks,False
Morrisons,10.5,3.98,l,Kopparberg Strawberry & Lime,20240411,drinks,False
Morrisons,7.0,9.31,l,Kumala Chenin Blanc,20240411,drinks,False
Morrisons,15.0,19.95,l,Morrisons The Best Petit Chablis,20240411,drinks,True
Morrisons,2.25,9.0,l,Smirnoff Mango & Passion Fruit Twist With Lemonade,20240411,drinks,False
Morrisons,3.25,7.39,l,Thornbridge Ddh Jaipur Ddh Ipa,20240411,drinks,False
Morrisons,15.0,21.43,l,Jim Beam Red Stag Black Cherry…,20240411,drinks,False
Morrisons,1.75,3.5,l,Bavaria Premium Beer,20240411,drinks,False
Morrisons,2.5,3.79,l,Estrella Galicia World Lager,20240411,drinks,False
Morrisons,7.5,9.98,l,Prestige de Calvet Cotes Du Rhone Grenache-Syrah,20240411,drinks,False
Morrisons,2.0,4.0,l,Purity Brewing Co. Mad Goose Pale Ale,20240411,drinks,False
Morrisons,7.5,5.68,l,Blue Moon Belgian White Belgian-Style Wheat Ale,20240411,drinks,False
Morrisons,4.75,3.6,l,Kopparberg Pear Cider,20240411,drinks,False
Morrisons,2.0,8.0,l,Kopparberg Strawberry Gin & Lemonade,20240411,drinks,False
Morrisons,10.0,13.3,l,Morrisons The Best Western…,20240411,drinks,True
Morrisons,3.0,6.0,l,Paulaner Weissbier Beer Bottle,20240411,drinks,False
Morrisons,6.0,3.0,l,St Austell Brewery Tribute Cornish Pale Ale,20240411,drinks,False
Morrisons,5.25,6.98,l,Echo Falls 9% Summer Berries,20240411,drinks,False
Morrisons,2.0,4.0,l,Hobgoblin Gold (Abv 4.2%),20240411,drinks,False
Morrisons,2.75,6.25,l,Kirkstall Brewery Judicious Hazy Pale,20240411,drinks,False
Morrisons,2.35,9.4,l,Malibu Strawberry Daiquiri,20240411,drinks,False
Morrisons,2.5,5.0,l,Wells & Young's Courage Directors,20240411,drinks,False
Morrisons,5.0,6.65,l,Wolf Blass Zero Shiraz,20240411,drinks,False
Morrisons,1.5,4.55,l,Big Drop Brewing Co. Stout,20240411,drinks,False
Morrisons,2.5,3.79,l,Budweiser Lager Beer bottle,20240411,drinks,False
Morrisons,2.0,4.0,l,Double Maxim Premium Brown Ale,20240411,drinks,False
Morrisons,3.25,9.85,l,Duvel Tripel Hop Citra (Abv 9.5%),20240411,drinks,False
Morrisons,25.0,33.25,l,Heidsieck & Co Monopole Blue Top Brut Champagne,20240411,drinks,False
Morrisons,6.0,7.98,l,Kylie Minogue Alcohol Free 0% Rose Wine,20240411,drinks,False
Morrisons,2.2,6.7,l,White Claw Hard Seltzer Mango,20240411,drinks,False
Morrisons,2.0,4.0,l,Badger The Cranborne Poacher Ruby Ale,20240411,drinks,False
Morrisons,11.0,14.63,l,Baron Philippe de Rothsch…,20240411,drinks,False
Morrisons,5.5,3.13,l,Black Sheep Ale,20240411,drinks,False
Morrisons,2.5,5.0,l,Butcombe Original Beer Bottle,20240411,drinks,False
Morrisons,10.0,13.3,l,Cockburn's Fine Ruby Port,20240411,drinks,False
Morrisons,18.0,25.71,l,Havana Club Especial Golden Rum,20240411,drinks,False
Morrisons,2.2,8.8,l,Jack Daniel's Tennessee Honey & Lemonade,20240411,drinks,False
Morrisons,10.0,13.3,l,Dynamite Factory Sauvignon Blanc,20240411,drinks,False
Morrisons,9.0,11.97,l,Gary Barlow Sauvignon Blanc,20240411,drinks,False
Morrisons,4.0,2.0,l,Greene King Ipa (3.4%),20240411,drinks,False
Morrisons,6.5,2.86,l,Heineken Premium Lager Beer Cans,20240411,drinks,False
Morrisons,4.75,3.6,l,Kopparberg Mixed Fruits Cider Cans,20240411,drinks,False
Morrisons,2.0,4.0,l,Ossett Brewery White Rat Pale Ale,20240411,drinks,False
Morrisons,5.75,3.27,l,Thatchers Somerset Haze Cider Cans,20240411,drinks,False
Morrisons,2.2,6.67,l,White Claw Hard Seltzer Black Cherry,20240411,drinks,False
Morrisons,9.75,12.97,l,19 Crimes Revolutionary Rose,20240411,drinks,False
Morrisons,2.0,6.06,l,Brulo Lust For Life Ddh Ipa Beer Can,20240411,drinks,False
Morrisons,10.5,13.96,l,Morrisons The Best Chianti Classico,20240411,drinks,True
Morrisons,8.0,10.64,l,Morrisons The Best Vermentino,20240411,drinks,True
Morrisons,3.25,7.39,l,Salt Double New England Ipa,20240411,drinks,False
Morrisons,2.0,4.0,l,Shipyard American Pale Ale Beer Bottle,20240411,drinks,False
Morrisons,2.25,4.5,l,Tyskie Bottled World Beer Lager Large,20240411,drinks,False
Morrisons,20.0,28.57,l,Buffalo Trace Straight Bourbon Whiskey,20240411,drinks,False
Morrisons,4.75,6.32,l,Not Guilty Alcohol Free Pinot Grigio,20240411,drinks,False
Morrisons,6.5,3.69,l,Theakston Old Peculier Ale,20240411,drinks,False
Morrisons,2.5,5.0,l,Trooper Ipa,20240411,drinks,False
Morrisons,3.75,5.68,l,BrewDog Punk Ipa,20240411,drinks,False
Morrisons,10.0,13.3,l,La Quaintrelle Lesquerde Cotes Du Roussillon,20240411,drinks,False
Morrisons,1.15,4.6,l,Mix Up Pink Gin And Diet Lemonade,20240411,drinks,False
Morrisons,2.5,13.34,l,Most Wanted Sauvignon Blanc Can,20240411,drinks,False
Morrisons,5.75,3.27,l,Thatchers Apple & Blackcurrant Cider,20240411,drinks,False
Morrisons,15.0,21.43,l,Whyte & Mackay Blended Scotch Whisky,20240411,drinks,False
Morrisons,3.5,7.95,l,Magic Rock Cannonball,20240411,drinks,False
Morrisons,1.15,4.6,l,Mix Up Pink Gin And Tonic,20240411,drinks,False
Morrisons,8.0,10.64,l,Morrisons The Best Bordeaux Superior,20240411,drinks,True
Morrisons,2.5,5.0,l,Otter Ale,20240411,drinks,False
Morrisons,5.75,4.35,l,Peroni Nastro Azzurro Bottl…,20240411,drinks,False
Morrisons,13.0,4.92,l,Rattler Original Cornish Cyder,20240411,drinks,False
Morrisons,16.0,22.85,l,Stoli Premium Vodka,20240411,drinks,False
Morrisons,2.25,4.5,l,Two Hoots Golden Ale,20240411,drinks,False
Morrisons,2.5,5.0,l,Badger Tangle Foot Golden Ale,20240411,drinks,False
Morrisons,2.0,4.0,l,Hobgoblin IPA,20240411,drinks,False
Morrisons,12.0,15.96,l,Morrisons The Best Saint Emilion,20240411,drinks,True
Morrisons,2.5,5.0,l,Sharp's Atlantic Pale Ale,20240411,drinks,False
Morrisons,22.0,31.43,l,Tanqueray Sevilla (Abv 41.3%),20240411,drinks,False
Morrisons,12.5,3.79,l,Thatchers Blood Orange Fruit Cider (ABV 4%),20240411,drinks,False
Morrisons,5.75,3.27,l,Thatchers Gold Cider 4.8%,20240411,drinks,False
Morrisons,17.0,5.15,l,Beavertown Neck Oil Session Ipa,20240411,drinks,False
Morrisons,2.75,5.5,l,Exmoor Gold,20240411,drinks,False
Morrisons,7.0,9.31,l,Jam Shed Spanish Tempranillo,20240411,drinks,False
Morrisons,8.5,11.3,l,Lindemans Gentlemans Collec…,20240411,drinks,False
Morrisons,9.5,12.64,l,Morrisons The Best Alvarinho,20240411,drinks,True
Morrisons,10.0,13.3,l,Morrisons The Best Assyrtiko White Wine,20240411,drinks,True
Morrisons,8.5,11.3,l,Morrisons The Best Chilea…,20240411,drinks,True
Morrisons,5.5,3.13,l,Woodforde's Wherry Amber Ale,20240411,drinks,False
Morrisons,2.75,5.5,l,Elsie Mo,20240411,drinks,False
Morrisons,2.25,11.25,l,Funkin Nitro Cocktails Peach On The Beach,20240411,drinks,False
Morrisons,14.0,18.62,l,Morrisons The Best Aged Tawny Port,20240411,drinks,True
Morrisons,17.0,22.61,l,Morrisons The Best Chablis,20240411,drinks,True
Morrisons,14.0,18.62,l,Morrisons The Best Marques de los…,20240411,drinks,True
Morrisons,5.5,4.17,l,Northern Monk Holy Faith Alcohol Free Hazy Pale Ale,20240411,drinks,False
Morrisons,2.25,12.0,l,Blossom Hill White Zinfandel,20240411,drinks,False
Morrisons,6.25,4.73,l,BrewDog Hazy Jane Guava,20240411,drinks,False
Morrisons,2.0,6.1,l,Dead Man's Fingers Passio…,20240411,drinks,False
Morrisons,2.25,11.3,l,Funkin Nitro Cocktails Lime Margarita,20240411,drinks,False
Morrisons,18.0,25.71,l,Haig Clubman Single Grain Whisky,20240411,drinks,False
Morrisons,2.5,7.58,l,Innis & Gunn Oak Aged Beer Bottle,20240411,drinks,False
Morrisons,2.5,5.0,l,Krombacher Pils Beer Bottle,20240411,drinks,False
Morrisons,10.0,13.3,l,Morrisons The Best Coonawar…,20240411,drinks,True
Morrisons,9.0,11.97,l,Morrisons The Best Languedoc Red,20240411,drinks,True
Morrisons,3.75,30.0,l,Moth Margarita,20240411,drinks,False
Morrisons,2.5,5.0,l,Saltaire Cascade Pale,20240411,drinks,False
Morrisons,16.0,22.86,l,Southern Comfort Original,20240411,drinks,False
Morrisons,2.5,5.0,l,Theakstons Lightfoot Bitter Bottle,20240411,drinks,False
Morrisons,24.0,34.29,l,The Singleton Single Malt Whisky Malt…,20240411,drinks,False
Morrisons,2.5,5.0,l,Thornbridge Astryd Hazy Pale Ale,20240411,drinks,False
Morrisons,5.5,7.32,l,And Then Zero Alcohol Cabernet Sauvignon,20240411,drinks,False
Morrisons,7.0,5.3,l,BrewDog Elvis Juice Grapefruit Infused IPA,20240411,drinks,False
Morrisons,6.25,4.73,l,Camden Town Brewery Camden Pale Ale,20240411,drinks,False
Morrisons,2.5,7.58,l,Innis & Gunn Blood Red Sky Beer Bottle,20240411,drinks,False
Morrisons,23.0,30.59,l,Nicolas Feuillatte Grande Reserve Brut,20240411,drinks,False
Morrisons,3.25,13.0,l,SERVED Margarita Cocktail 8% ABV,20240411,drinks,False
Morrisons,6.25,4.73,l,Siren Soundwave Ipa Beer Cans,20240411,drinks,False
Morrisons,26.0,37.15,l,The Glenlivet Founder's Reserve S…,20240411,drinks,False
Morrisons,17.0,22.61,l,Trivento Golden Reserve Malbec,20240411,drinks,False
Morrisons,2.25,12.0,l,Blossom Hill White Wine,20240411,drinks,False
Morrisons,3.75,8.52,l,Burnt Mill Brewery Green Path Citra And Mosaic IPA,20240411,drinks,False
Morrisons,6.5,8.64,l,Campaneo Sauvignon Blanc,20240411,drinks,False
Morrisons,7.0,9.31,l,Casillero Del Diablo Pinot Grigio White Wine,20240411,drinks,False
Morrisons,2.25,11.3,l,Funkin Nitro Cocktails Berry Woo Woo,20240411,drinks,False
Morrisons,2.0,4.0,l,Moorhouse's Blond Witch (Abv 4.4%),20240411,drinks,False
Morrisons,9.5,12.64,l,Morrisons The Best Dao Red,20240411,drinks,True
Morrisons,10.0,13.3,l,Morrisons The Best Pinot Gris,20240411,drinks,True
Morrisons,2.5,5.0,l,Oakham Inferno Ale,20240411,drinks,False
Morrisons,20.5,29.28,l,Opihr Oriental Spiced London Dry Gin,20240411,drinks,False
Morrisons,2.0,4.0,l,Spitfire Gold,20240411,drinks,False
Morrisons,3.5,1.99,l,Bud Light,20240411,drinks,False
Morrisons,2.75,14.67,l,Casillero Del Diablo Reserva Sauvignon Blanc,20240411,drinks,False
Morrisons,6.75,3.84,l,Greene King Icebreaker Pale Ale,20240411,drinks,False
Morrisons,11.0,14.63,l,Mirabeau Forever Summer Rose,20240411,drinks,False
Morrisons,8.5,11.3,l,Rose Calvet Cap D' Adge Igp Cotes De Thau,20240411,drinks,False
Morrisons,21.0,30.0,l,The Ardmore Single Malt Scotch Whisky,20240411,drinks,False
Morrisons,2.0,4.0,l,Thornbridge Lord Marples Classic Bitter,20240411,drinks,False
Morrisons,13.0,17.29,l,Villa Maria Private Bin Pinot Noir,20240411,drinks,False
Morrisons,2.2,6.67,l,White Claw Hard Seltzer Raspberry,20240411,drinks,False
Morrisons,2.35,9.4,l,Absolut Passionfruit Martini Sparkling Cocktail,20240411,drinks,False
Morrisons,3.75,2.13,l,Boddingtons,20240411,drinks,False
Morrisons,5.0,6.65,l,Freixenet Alcohol Free Sparkling White,20240411,drinks,False
Morrisons,3.25,9.85,l,Kasteel Rouge Beer Bottle,20240411,drinks,False
Morrisons,2.5,5.0,l,Saltaire South Island Pale,20240411,drinks,False
Morrisons,2.75,5.5,l,Backyard Brewhouse Blonde,20240411,drinks,False
Morrisons,2.75,5.5,l,Batemans Xxxb Bitter,20240411,drinks,False
Morrisons,2.5,5.0,l,Felinfoel Double Dragon,20240411,drinks,False
Morrisons,2.0,4.0,l,Fullers Organic Honey Dew Ale,20240411,drinks,False
Morrisons,2.5,5.0,l,Hopnik Citra Ipa Beer Bottle,20240411,drinks,False
Morrisons,2.0,8.0,l,Kopparberg Mixed Fruit Gin & Lemonade,20240411,drinks,False
Morrisons,4.0,3.0,l,Kopparberg Strawberry & Pineapple,20240411,drinks,False
Morrisons,2.0,8.0,l,Kopparberg Tropical Rum Punch,20240411,drinks,False
Morrisons,20.0,26.6,l,Morrisons The Best Amarone,20240411,drinks,True
Morrisons,8.0,10.64,l,Morrisons The Best Grenache Blanc,20240411,drinks,True
Morrisons,10.0,13.3,l,Mud House Chile Rose,20240411,drinks,False
Morrisons,8.5,11.3,l,Piccini Memoro Bianco,20240411,drinks,False
Morrisons,3.25,7.39,l,Thornbridge Czech Mates Lager (Abv 4.8%),20240411,drinks,False
Morrisons,11.0,14.63,l,Villa Maria Private Bin Pinot Grigio,20240411,drinks,False
Morrisons,3.0,6.82,l,Vocation Brewery Brew York Sweet Tempta…,20240411,drinks,False
Morrisons,12.0,15.96,l,W.& J. Graham's Late Bottled Vintage Port,20240411,drinks,False
Morrisons,16.0,22.85,l,Antica Sambuca Classic,20240411,drinks,False
Morrisons,3.75,8.52,l,BrewDog Hazy Jane,20240411,drinks,False
Morrisons,3.25,7.39,l,Brew York Juice Forsyth Tropical Ipa,20240411,drinks,False
Morrisons,2.5,10.0,l,Captain Morgan Rum Strawberry Daiquiri,20240411,drinks,False
Morrisons,3.0,9.09,l,Chimay White Trappist,20240411,drinks,False
Morrisons,2.75,5.5,l,Exmoor Stag,20240411,drinks,False
Morrisons,15.0,21.43,l,J.J. Vodka Artisanal Vodka,20240411,drinks,False
Morrisons,2.0,4.0,l,Little Valley Tods Blonde,20240411,drinks,False
Morrisons,7.0,5.3,l,Northern Monk Heathen Club Hazy Pale (Abv 4.6%),20240411,drinks,False
Morrisons,8.0,10.64,l,Rigal Vin Orange 75Cl,20240411,drinks,False
Morrisons,3.5,5.0,l,Smirnoff Ice Raspberry,20240411,drinks,False
Morrisons,2.75,5.5,l,Tower Brewery Burton Strong Ale,20240411,drinks,False
Morrisons,2.5,7.58,l,Blue Moon Belgian White America…,20240411,drinks,False
Morrisons,2.25,4.5,l,BrewDog Shore Leave,20240411,drinks,False
Morrisons,23.5,31.26,l,Champagne Veuve Devanlay Nv Rose,20240411,drinks,False
Morrisons,10.0,13.3,l,Cuba Azul Alvarinho,20240411,drinks,False
Morrisons,7.0,5.3,l,Goose Island Ipa Cans,20240411,drinks,False
Morrisons,23.0,32.85,l,Masons Dry Yorkshire Gin,20240411,drinks,False
Morrisons,1.95,7.8,l,Morrisons Strawberry Daiquiri,20240411,drinks,True
Morrisons,16.0,21.28,l,Morrisons The Best Pouilly Fume,20240411,drinks,True
Morrisons,15.0,21.43,l,Tequila Rose Strawberry Cream Liqueur (Abv 15%),20240411,drinks,False
Morrisons,2.5,3.79,l,Victoria Malaga Lager (Abv 4.8%),20240411,drinks,False
Morrisons,2.5,10.0,l,Bombay Presse Citrus Collins,20240411,drinks,False
Morrisons,6.5,8.64,l,Campaneo Verdejo,20240411,drinks,False
Morrisons,2.25,11.25,l,Funkin Nitro Cocktails Espresso Martini,20240411,drinks,False
Morrisons,2.25,9.0,l,Funkin Sparkling Aperitivo Spritz,20240411,drinks,False
Morrisons,13.0,18.57,l,Gordon's Premium Pink 0.0% Alcohol Free,20240411,drinks,False
Morrisons,2.25,4.5,l,Hobgoblin Stout,20240411,drinks,False
Morrisons,2.0,8.0,l,Kopparberg Passion Fruit & Orange Gin & Lemonade,20240411,drinks,False
Morrisons,6.5,17.29,l,Morrisons The Best Pedro Ximenez,20240411,drinks,True
Morrisons,3.75,8.52,l,Northern Monk Heathen Hazy IPA,20240411,drinks,False
Morrisons,15.5,20.62,l,Ravenswood Lodi Old Vine Zinfandel Red Wine,20240411,drinks,False
Morrisons,2.5,5.0,l,Ringwood Boondoggle Craft Blonde Ale,20240411,drinks,False
Morrisons,6.75,5.11,l,Sierra Nevada California Ipa Cans (Abv 4.2%),20240411,drinks,False
Morrisons,19.0,27.14,l,The Woodsman Blended Scotch Whisky,20240411,drinks,False
Morrisons,3.75,8.52,l,Tiny Rebel Equalizer IPA,20240411,drinks,False
Morrisons,7.0,9.31,l,Yellow Tail Rose,20240411,drinks,False
Morrisons,3.25,9.8,l,Au Vodka Black Grape,20240411,drinks,False
Morrisons,12.5,3.16,l,BrewDog Lost Lager (Abv 4.5%),20240411,drinks,False
Morrisons,6.5,3.69,l,BrewDog Lost Planet Lager,20240411,drinks,False
Morrisons,6.75,5.11,l,Brixton Brewery Reliance Pale Ale,20240411,drinks,False
Morrisons,8.0,10.64,l,Fleurs De Prairie Sparkling Rose,20240411,drinks,False
Morrisons,5.0,6.65,l,Freixenet Alcohol Free Sparkling Rose,20240411,drinks,False
Morrisons,1.15,4.6,l,Mix Up Vodka Lemonade And Lime,20240411,drinks,False
Morrisons,12.5,16.62,l,Morrisons The Best Barossa Valley Shiraz,20240411,drinks,True
Morrisons,6.5,4.92,l,Peroni Nastro Azzurro Gluten…,20240411,drinks,False
Morrisons,3.75,8.52,l,Pollys Brew Co. Hazy IPA,20240411,drinks,False
Morrisons,2.75,7.75,l,Sierra Nevada Pale Ale Can,20240411,drinks,False
Morrisons,3.5,7.95,l,Siren Hard Pour Broken Drea…,20240411,drinks,False
Morrisons,2.25,4.5,l,St Peters Golden Ale,20240411,drinks,False
Morrisons,2.75,5.5,l,Acorn Yorkshire Pride,20240411,drinks,False
Morrisons,3.25,9.8,l,Au Vodka Blue Raspberry,20240411,drinks,False
Morrisons,3.9,31.2,l,Brewdog Wonderland Cocktail…,20240411,drinks,False
Morrisons,3.25,7.39,l,Kirkstall Virtuous Ipa,20240411,drinks,False
Morrisons,2.5,12.48,l,Most Wanted Pinot Grigio Pink Fizz Can,20240411,drinks,False
Morrisons,3.75,8.52,l,Pollys Brew Co. Ddh Pale Ale Beer Can,20240411,drinks,False
Morrisons,14.0,18.62,l,Studio By Miraval Rose,20240411,drinks,False
Morrisons,2.75,5.5,l,Taylor's Knowle Spring Blonde (ABV 4.2%),20240411,drinks,False
Morrisons,3.75,8.52,l,Vault City Triple Fruited Mango (abv 6.2%),20240411,drinks,False
Morrisons,2.0,8.0,l,Bacardi Mango Mojito (Abv5%),20240411,drinks,False
Morrisons,11.0,14.63,l,Blandy's Rich Madeira,20240411,drinks,False
Morrisons,21.0,30.0,l,Bombay Citron Presse Gin,20240411,drinks,False
Morrisons,3.5,7.0,l,Fruh Kolsch Beer Bottle,20240411,drinks,False
Morrisons,15.0,30.0,l,Glayva Liqueur,20240411,drinks,False
Morrisons,2.0,8.0,l,Kopparberg Cherry Rum & Cola,20240411,drinks,False
Morrisons,1.95,7.8,l,Morrisons Pina Colada,20240411,drinks,True
Morrisons,7.0,9.31,l,Mucho Mas Rose,20240411,drinks,False
Morrisons,3.25,7.39,l,North Brewing Co. The Square Ball,20240411,drinks,False
Morrisons,26.0,37.14,l,Old Pulteney 12 Year Old Malt S…,20240411,drinks,False
Morrisons,6.0,4.55,l,Vocation Brewery Crush Hour Hazy 4.6%,20240411,drinks,False
Morrisons,2.75,4.17,l,Birrificio Angelo Poretti Beer Bottle,20240411,drinks,False
Morrisons,3.25,7.39,l,BrewDog Elvis Juice,20240411,drinks,False
Morrisons,6.75,5.11,l,Brixton Brewery Atlantic A.P.A.,20240411,drinks,False
Morrisons,12.0,17.15,l,CleanCo Clean G Non-Alcoholic Gin Replacement,20240411,drinks,False
Morrisons,1.15,4.6,l,Mix Up Gin And Tonic,20240411,drinks,False
Morrisons,3.25,7.39,l,Outland Milk Stout,20240411,drinks,False
Morrisons,10.5,2.39,l,Rosa Blanca Can,20240411,drinks,False
Morrisons,15.5,31.0,l,Sierra Reposado Tequila,20240411,drinks,False
Morrisons,2.4,9.6,l,Absolut Strawberry Spritz,20240411,drinks,False
Morrisons,4.25,9.66,l,BrewDog Arcade Made Beer Can,20240411,drinks,False
Morrisons,10.5,3.98,l,BrewDog Hazy Jane Mixed,20240411,drinks,False
Morrisons,2.5,5.0,l,Butcomde Tall Tales Pale Ale,20240411,drinks,False
Morrisons,2.0,10.0,l,Funkin Nitro Cocktails No Alcoh…,20240411,drinks,False
Morrisons,19.0,27.14,l,Glen Moray Peated Single Malt Scotch Whisky,20240411,drinks,False
Morrisons,2.5,5.0,l,Ilkley Mary Jane 3.4%,20240411,drinks,False
Morrisons,6.5,8.64,l,McGuigan Black Label Moscato,20240411,drinks,False
Morrisons,25.0,35.71,l,Monkey Shoulder Blended Malt Whisky,20240411,drinks,False
Morrisons,9.5,12.64,l,Mud House Sauvignon Blanc France,20240411,drinks,False
Morrisons,3.5,7.95,l,Northern Monk Northern Star Chocola…,20240411,drinks,False
Morrisons,3.75,8.52,l,Vocation Life & Death Ipa,20240411,drinks,False
Morrisons,2.0,4.0,l,Woodforde's Wherry,20240411,drinks,False
Morrisons,6.5,4.92,l,Asahi Super Dry Lager Beer Bottles,20240411,drinks,False
Morrisons,4.0,9.09,l,Beavertown Heavy Gravity Ipa Beer Can,20240411,drinks,False
Morrisons,12.0,17.15,l,CleanCo Clean R Non-Alcoh…,20240411,drinks,False
Morrisons,6.25,4.73,l,Greene King Brewery Level Head Session IPA,20240411,drinks,False
Morrisons,6.25,4.73,l,Kirkstall Brewery Virtuous Session Ipa,20240411,drinks,False
Morrisons,1.95,7.8,l,Morrisons Passion Star Martini,20240411,drinks,True
Morrisons,9.0,11.97,l,Morrisons The Best French Chardonnay,20240411,drinks,True
Morrisons,2.0,6.06,l,Northern Monk Alcohol Free Ho…,20240411,drinks,False
Morrisons,7.5,9.98,l,Pata Negra Rioja Crianza,20240411,drinks,False
Morrisons,7.5,9.98,l,Reino De La Vina Tempranillo,20240411,drinks,False
Morrisons,4.5,4.5,l,Smirnoff Ice,20240411,drinks,False
Morrisons,2.0,4.0,l,Adnams Lighthouse,20240411,drinks,False
Morrisons,2.75,6.25,l,BrewDog Hazy Jane Beer Can,20240411,drinks,False
Morrisons,19.0,27.15,l,Captain Morgan Black Spiced Rum (Abv 40%),20240411,drinks,False
Morrisons,2.25,6.82,l,Crossing The Rubicon India Pale Ale (Abv 6.9%),20240411,drinks,False
Morrisons,2.1,8.4,l,Kopparberg Cherry Storm,20240411,drinks,False
Morrisons,7.0,9.4,l,Les Dauphins Cotes Du Rhone White,20240411,drinks,False
Morrisons,15.0,19.95,l,Louis Jadot Macon Villages,20240411,drinks,False
Morrisons,6.25,4.73,l,North Brewing Co. Sputnik Pale Ale,20240411,drinks,False
Morrisons,2.5,5.68,l,Salt Huckaback Ipa Beer Can,20240411,drinks,False
Morrisons,4.65,3.53,l,Skinny Brands Lager (Abv 4%),20240411,drinks,False
Morrisons,12.5,3.79,l,Thatchers Apple & Blackcu…,20240411,drinks,False
Morrisons,10.0,28.57,l,The Famous Grouse Blended Scotch Whisky,20240411,drinks,False
